 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216,Mean217,Mean218,Mean219,Mean220,Mean221,Mean222,Mean223,Mean224,Mean225,Mean226,Mean227,Mean228,Mean229,Mean230,Mean231,Mean232,Mean233,Mean234,Mean235,Mean236,Mean237,Mean238,Mean239,Mean240,Mean241,Mean242,Mean243,Mean244,Mean245,Mean246,Mean247,Mean248,Mean249,Mean250,Mean251,Mean252,Mean253,Mean254,Mean255,Mean256,Mean257,Mean258,Mean259,Mean260,Mean261,Mean262,Mean263,Mean264,Mean265,Mean266,Mean267,Mean268,Mean269,Mean270,Mean271,Mean272,Mean273,Mean274,Mean275,Mean276,Mean277,Mean278,Mean279,Mean280,Mean281,Mean282,Mean283,Mean284,Mean285,Mean286,Mean287,Mean288,Mean289,Mean290,Mean291,Mean292,Mean293,Mean294,Mean295,Mean296,Mean297,Mean298,Mean299
262,51.643,50.169,41.467,39.350,36.167,44.307,42.058,56.673,35.033,49.691,33.818,57.610,61.086,37.595,48.349,49.757,42.061,49.250,44.689,36.847,53.570,44.865,62.390,67.535,50.910,43.755,36.172,39.178,44.987,53.739,39.282,52.866,46.052,38.767,61.237,42.137,39.027,46.516,45.018,41.298,53.363,44.314,46.704,48.905,66.196,64.911,77.031,37.650,45.397,61.860,60.797,55.837,73.818,65.763,45.218,56.321,54.042,40.855,58.202,36.856,66.015,63.413,44.604,48.256,69.859,59.359,39.532,67.724,60.858,53.544,55.070,42.391,41.236,79.555,53.699,58.144,57.393,66.761,42.692,39.973,55.609,61.145,39.578,73.576,78.420,76.213,51.304,79.187,45.450,74.391,62.717,69.554,65.944,45.062,52.660,51.607,61.975,50.245,60.637,49.318,82.012,49.271,55.344,46.345,79.130,42.984,57.984,50.427,61.772,66.748,84.609,86.946,62.945,54.252,40.759,44.769,46.644,64.871,48.756,39.766,73.139,62.432,67.814,58.005,56.402,71.593,64.543,40.997,83.486,67.889,45.112,41.167,66.018,50.069,46.340,41.659,48.356,73.981,55.396,72.515,79.772,44.462,44.627,46.009,40.035,47.324,38.899,64.919,48.208,52.306,41.342,61.623,71.950,48.510,53.527,87.688,67.324,62.690,72.722,82.118,44.042,36.747,62.616,51.229,40.120,52.486,91.912,65.368,42.367,46.741,54.252,65.371,54.174,63.476,43.320,52.819,51.430,47.549,61.258,47.232,44.005,47.558,53.807,49.097,52.540,48.568,46.250,53.028,52.416,73.823,42.765,55.055,40.304,43.062,45.037,41.086,43.539,36.382,39.441,43.015,81.383,64.695,57.129,64.516,65.336,46.172,44.599,63.256,41.651,37.110,105.015,62.504,58.289,74.679,36.899,58.623,66.264,39.613,49.563,57.593,39.360,60.983,42.765,37.034,37.569,38.546,62.738,71.725,49.293,34.363,37.860,63.903,77.033,66.037,44.407,50.408,43.293,46.869,51.622,59.223,45.002,42.099,41.018,45.699,62.577,50.347,42.734,50.297,38.421,40.705,48.860,42.025,74.514,68.491,59.683,72.969,50.003,69.327,40.075,54.200,38.022,69.064,87.241,41.284,53.942,56.841,52.753,52.091,50.197,39.798,42.618,40.016,57.169,42.370,42.491,52.566,53.066,43.106,44.089,60.610,40.949,58.268,54.860,41.233,51.241,43.936,69.203,41.710,53.185,46.102,43.503,37.502,40.064,49.920,45.364,56.311,48.457,36.721,39.148
263,51.562,49.995,41.329,39.337,36.056,44.057,41.918,56.613,35.167,49.718,33.680,57.313,60.764,37.411,47.639,49.410,41.903,49.137,44.394,36.945,53.545,44.846,62.150,66.568,50.930,43.693,36.178,39.534,45.010,53.420,39.769,52.745,46.129,38.975,61.170,41.803,39.105,46.534,44.746,41.444,53.201,44.130,46.762,48.604,65.893,67.177,77.436,37.646,45.688,61.972,72.333,55.713,74.712,65.714,45.173,55.908,53.821,40.788,58.220,36.786,65.845,66.245,45.323,48.155,69.769,59.261,39.221,67.762,60.879,55.665,55.060,42.530,41.092,79.205,53.777,58.140,57.155,66.739,42.536,40.073,55.564,61.406,39.575,73.327,78.283,76.712,51.257,79.308,45.535,73.960,62.577,70.156,65.981,45.012,52.887,51.764,62.592,49.924,61.018,49.347,81.786,49.118,55.539,46.202,79.171,43.522,58.127,50.193,61.977,67.716,85.153,87.264,62.511,54.130,40.702,44.836,46.621,64.819,48.590,39.598,72.979,62.603,68.186,57.684,55.931,71.572,64.639,40.746,83.508,67.144,44.884,40.932,65.791,50.164,46.281,41.913,48.213,73.704,55.516,72.671,79.744,44.471,44.714,46.173,40.718,46.871,38.819,64.513,48.205,52.386,41.497,61.347,71.286,48.471,53.180,87.580,67.177,62.413,72.396,82.129,44.071,36.773,62.495,51.247,40.040,52.540,92.784,65.048,42.184,46.625,54.240,64.933,54.015,63.487,43.341,52.731,51.744,47.382,61.190,46.948,43.775,47.578,53.931,49.064,52.294,48.511,46.212,53.323,52.480,73.451,42.625,55.172,40.165,43.004,44.979,41.132,44.092,36.337,39.474,43.069,81.611,64.407,56.971,64.441,65.370,46.063,45.017,63.246,41.461,37.031,104.698,62.181,58.462,74.489,36.855,58.607,66.187,39.631,49.811,57.532,39.521,60.843,42.239,37.095,37.592,38.524,63.268,71.831,49.499,34.275,37.998,64.309,76.528,65.978,44.546,50.271,43.286,46.999,51.822,59.319,45.358,41.978,40.902,45.590,63.094,50.387,42.632,50.366,38.657,40.848,48.948,41.738,74.587,68.779,59.247,73.184,49.861,68.894,40.093,54.239,37.888,69.290,86.928,41.133,53.832,56.981,52.479,52.105,50.268,39.964,42.431,40.158,57.337,42.373,42.538,52.797,52.848,43.081,43.981,60.720,40.994,66.995,54.694,41.181,51.284,43.883,68.877,41.694,53.359,46.101,43.527,37.563,39.936,49.681,45.478,56.064,48.411,36.323,39.070
264,51.697,49.985,41.267,39.172,36.056,44.175,41.943,56.683,35.134,49.877,33.538,57.332,60.950,37.374,47.445,49.403,41.889,49.335,44.222,37.129,53.446,44.678,62.667,64.848,51.180,43.787,36.049,39.675,45.082,53.472,39.615,52.911,46.110,38.985,60.755,41.373,38.967,46.456,44.576,41.175,53.285,44.064,46.736,48.434,65.755,68.418,77.470,37.602,45.651,61.788,68.821,55.086,73.662,66.090,45.089,55.926,54.084,40.754,58.303,36.679,65.476,63.214,44.980,48.214,69.657,59.418,39.054,67.776,60.560,55.225,55.116,42.496,41.114,79.942,53.534,58.155,56.733,66.810,42.653,40.073,55.145,62.062,39.811,74.479,78.571,76.883,51.263,78.727,45.415,73.784,63.019,70.786,65.910,45.080,52.700,51.691,62.167,50.004,61.111,49.277,81.643,49.073,55.591,46.305,79.244,42.815,58.225,50.203,61.921,67.179,84.028,84.135,62.667,53.855,40.762,44.776,46.464,64.364,48.388,39.799,72.938,62.868,68.107,57.551,55.732,71.509,64.345,40.772,83.107,67.220,44.748,41.088,65.967,50.355,46.367,42.147,48.659,73.594,55.262,72.667,79.547,44.389,44.633,45.861,41.789,46.426,38.815,64.168,48.351,52.458,41.576,61.219,71.397,48.346,53.147,88.310,66.709,62.737,72.615,82.057,44.241,36.740,62.372,51.274,39.848,52.869,92.594,64.872,41.589,46.708,54.274,64.946,53.956,63.240,43.470,53.084,51.556,47.357,61.014,46.707,43.686,47.429,54.483,48.944,52.271,48.537,46.223,53.268,52.387,73.606,42.754,55.190,40.087,43.081,44.826,41.028,44.544,36.322,39.292,43.139,81.721,64.269,56.764,64.394,65.412,46.054,44.843,63.083,41.457,37.093,104.859,61.578,58.277,74.329,37.020,58.506,66.156,39.458,49.582,57.291,40.117,60.905,41.983,36.769,37.572,38.410,63.264,71.688,49.598,34.591,37.904,63.951,76.195,65.779,44.485,50.362,43.295,47.110,51.666,59.129,45.305,41.843,40.906,45.714,62.984,50.434,42.629,50.350,38.525,40.794,48.861,41.822,74.474,68.702,59.109,73.339,49.778,68.898,40.092,54.193,38.038,68.944,87.594,41.262,53.836,56.681,52.386,51.728,50.142,40.058,42.470,40.126,57.300,42.262,42.595,53.251,53.146,42.993,44.055,61.010,40.836,65.766,54.582,41.156,51.293,43.881,68.392,41.718,53.429,46.037,43.725,37.668,39.975,49.535,45.414,56.048,48.402,36.592,39.311
265,51.330,50.052,41.289,39.243,35.947,44.215,41.887,56.636,34.794,49.723,33.655,57.505,61.457,36.981,47.412,49.126,41.855,49.314,44.160,36.989,53.450,44.879,62.515,64.039,51.191,43.543,36.049,40.293,44.705,53.347,39.538,53.170,45.902,38.835,60.889,41.520,38.809,46.307,44.452,41.179,53.393,43.785,46.581,48.292,65.486,68.162,77.477,37.866,45.496,61.865,65.227,55.058,72.595,65.914,45.157,55.692,54.666,40.800,58.262,36.739,65.190,60.659,44.557,48.177,69.836,59.770,39.116,68.188,60.574,54.440,55.055,42.412,41.169,80.228,53.682,58.033,56.748,66.897,42.473,40.015,54.755,62.256,39.681,74.331,78.448,76.756,50.893,78.448,45.568,73.464,62.936,70.816,66.076,45.095,52.777,51.860,62.380,50.286,61.390,49.289,81.605,49.068,55.477,46.369,79.295,42.471,58.196,50.167,61.814,66.737,82.816,81.214,63.059,53.976,40.876,44.725,46.339,63.861,48.571,39.884,74.276,62.964,67.866,57.607,55.382,71.712,64.304,40.789,83.205,66.941,44.886,41.409,66.136,50.207,46.327,42.294,48.746,73.943,55.429,73.403,79.581,44.332,44.522,45.505,40.634,46.629,38.863,63.835,48.301,52.459,41.422,60.956,71.454,48.617,53.146,88.470,66.863,62.681,72.580,82.270,44.599,36.679,62.520,51.038,39.828,52.978,93.516,64.840,41.626,46.684,54.304,64.922,53.797,63.010,43.287,53.288,51.710,47.487,61.153,46.481,43.571,47.511,54.061,49.006,52.030,48.406,46.546,53.389,52.393,73.521,42.918,55.126,40.016,43.317,44.720,41.074,45.228,36.242,39.377,43.418,81.951,64.050,56.883,64.597,65.145,45.964,44.599,63.085,42.045,37.178,104.986,61.198,58.821,74.469,36.922,58.602,66.310,39.501,49.858,57.125,40.105,60.524,41.976,36.762,37.621,38.548,63.476,71.492,49.802,34.582,37.717,64.093,75.890,65.745,44.443,50.358,43.147,47.013,51.651,59.139,45.240,41.568,40.618,46.251,62.926,50.485,42.574,50.407,38.370,40.973,48.707,41.669,74.648,68.858,58.797,73.394,49.780,68.700,39.913,54.266,37.857,69.053,87.355,41.160,53.793,56.673,52.423,51.802,50.077,40.014,42.480,39.984,57.232,42.305,42.691,52.985,52.831,43.132,46.116,60.848,40.730,64.233,54.860,41.081,51.481,43.723,68.274,41.632,53.051,46.043,43.734,37.610,39.988,49.547,45.478,55.966,48.390,36.473,39.411
266,51.359,49.998,41.317,39.239,36.196,44.039,41.964,56.624,34.974,49.704,33.634,57.485,61.283,36.838,47.473,49.332,41.747,49.647,44.176,37.008,53.625,45.004,62.395,63.694,51.223,43.640,35.957,40.864,44.979,53.382,39.429,53.155,46.157,38.762,60.506,41.475,38.634,46.554,44.477,41.508,53.401,43.799,47.047,48.348,65.400,67.261,76.970,38.134,45.508,62.148,62.044,55.051,72.136,66.034,45.396,55.833,54.771,41.128,58.045,36.784,65.446,59.304,44.382,48.030,69.647,59.798,38.928,67.906,60.562,53.899,54.899,42.675,40.946,80.484,53.644,57.945,56.607,67.194,42.554,39.949,54.934,61.770,39.648,74.245,78.890,76.573,50.657,78.356,45.720,72.881,62.932,70.536,65.962,45.153,52.794,52.815,61.985,50.315,61.452,49.612,81.660,49.215,55.637,46.235,79.484,42.735,58.591,50.588,61.812,66.379,81.845,79.589,63.815,54.108,40.747,44.996,46.328,64.045,48.499,39.811,74.229,63.230,67.746,57.589,55.348,72.037,64.286,40.779,83.431,66.817,44.557,41.315,66.538,50.179,46.279,42.463,48.413,73.932,55.202,73.940,79.574,44.648,44.513,45.269,39.434,46.760,39.118,63.648,48.232,52.613,41.585,60.847,71.359,48.797,53.016,88.294,66.542,62.894,72.324,82.219,44.843,36.645,62.577,51.289,39.725,52.908,93.658,64.618,41.577,46.859,54.173,64.901,54.123,62.895,43.528,53.428,51.726,47.514,61.436,46.473,43.674,47.692,54.268,49.123,51.923,48.376,46.597,53.122,52.365,73.500,42.800,55.167,40.149,43.516,44.931,41.265,44.871,36.358,39.459,43.113,82.024,64.123,57.393,64.640,65.138,46.017,44.698,63.248,41.603,37.209,104.996,61.391,58.945,74.634,36.786,58.406,66.555,39.714,49.855,57.064,39.961,60.119,42.104,36.721,37.444,38.158,63.415,71.576,49.693,34.609,37.734,63.837,75.711,65.765,44.477,50.233,43.110,47.008,51.854,59.172,45.209,42.038,40.728,46.897,62.471,50.540,42.595,50.452,38.506,40.902,48.869,41.727,74.428,68.852,58.793,72.943,49.754,68.612,39.979,54.264,37.975,68.984,86.860,41.255,53.743,56.723,52.416,51.885,50.226,40.058,42.495,40.034,57.423,42.221,42.570,52.846,53.173,43.085,45.018,60.213,40.848,63.172,55.028,41.163,51.521,43.858,68.303,41.850,53.084,46.053,43.700,37.752,39.997,49.872,45.297,56.047,48.363,37.035,39.441
267,51.268,50.049,41.368,39.296,36.272,44.057,42.002,56.583,34.690,49.537,33.639,57.231,61.001,36.859,47.428,49.089,41.655,49.707,44.249,37.101,53.379,45.081,61.976,63.155,51.340,43.863,36.148,40.112,44.967,53.388,39.449,53.183,46.037,38.730,60.905,41.750,38.603,46.529,44.974,41.841,53.525,43.786,46.838,48.305,65.685,66.312,76.986,38.090,45.459,62.044,60.097,54.780,71.850,66.218,45.162,55.969,54.607,40.759,58.156,36.622,65.325,59.323,44.234,48.036,69.471,59.664,39.189,67.566,60.339,53.713,54.797,42.464,41.002,80.417,53.757,57.967,56.634,67.052,42.626,39.989,54.768,61.178,39.741,74.665,78.832,76.093,50.822,77.930,45.792,73.100,62.532,70.296,66.569,44.994,52.733,52.694,62.003,50.150,61.689,49.493,81.646,49.302,55.851,46.297,79.084,42.624,58.102,50.504,62.077,66.066,81.477,78.788,63.603,54.214,40.585,44.914,46.395,63.989,48.676,39.789,73.726,63.378,67.963,57.522,55.687,71.816,64.446,40.843,83.808,66.544,44.737,41.060,67.340,50.005,46.264,42.050,48.223,73.883,55.497,74.436,79.582,44.732,44.224,44.942,38.723,46.576,39.041,63.564,48.526,52.676,41.572,60.863,71.706,48.723,53.050,88.542,66.095,62.885,72.819,82.083,44.561,36.671,67.701,51.434,39.645,52.462,93.857,65.009,41.606,47.023,54.525,64.858,54.690,62.958,43.395,53.333,51.533,47.439,61.322,46.473,43.862,47.506,54.522,48.915,51.872,48.374,46.447,53.450,52.542,73.736,42.814,55.348,40.116,43.373,44.735,41.147,44.097,36.181,39.392,43.204,82.084,64.243,57.417,64.598,65.057,46.065,44.593,63.152,41.391,37.187,105.573,61.596,58.626,74.504,36.838,58.654,66.695,39.917,49.695,56.950,39.716,59.879,42.231,36.946,37.556,38.202,63.377,71.842,49.594,34.489,37.732,64.178,75.567,65.837,44.390,50.267,43.092,46.812,51.891,59.199,45.197,41.878,40.704,47.690,62.737,50.694,42.559,50.515,38.567,40.928,49.106,41.914,74.097,68.951,58.873,73.203,49.712,69.120,39.884,54.068,38.072,69.066,87.107,41.191,53.694,56.755,52.316,51.763,50.353,40.078,42.594,40.014,57.422,42.282,42.429,52.553,52.977,43.097,44.399,59.291,40.921,62.151,55.147,41.157,51.512,43.818,68.495,41.732,53.213,46.205,43.908,37.756,40.036,49.952,45.286,56.037,48.220,37.493,39.522
268,51.211,49.931,41.396,39.253,36.094,44.276,42.131,56.590,34.590,49.536,33.678,57.009,60.800,36.774,47.159,49.282,41.884,49.719,44.119,37.130,53.158,45.080,61.918,62.792,51.300,44.034,36.034,39.570,45.010,53.339,39.276,53.227,45.929,38.585,60.636,42.331,38.630,46.497,45.554,41.500,53.581,43.805,47.061,47.991,65.821,65.790,77.515,38.201,45.506,62.215,58.634,54.846,71.459,65.888,45.222,56.133,54.807,40.737,57.942,36.624,65.111,58.891,44.284,47.856,69.382,59.738,38.891,68.159,60.433,53.438,54.903,42.491,40.837,79.853,64.956,58.201,56.627,67.112,43.077,39.976,54.968,61.351,39.482,74.763,78.430,75.961,50.810,78.100,45.912,73.085,62.379,69.921,66.523,44.951,52.753,52.304,62.058,50.349,61.774,49.542,81.615,48.975,55.495,46.308,79.189,43.089,58.257,50.301,61.913,65.565,81.016,77.976,63.456,54.076,40.556,44.811,46.614,63.802,48.858,39.676,73.344,63.652,67.638,57.499,56.023,71.930,64.201,40.862,83.896,66.373,44.621,41.100,67.791,49.914,46.192,41.758,47.989,74.186,55.672,74.366,79.391,44.515,44.207,45.096,38.628,46.486,39.104,63.363,48.190,52.796,41.542,60.829,71.744,48.803,53.068,88.855,65.304,62.780,72.626,82.088,44.381,36.631,66.688,51.409,39.779,52.404,94.388,64.675,41.757,47.032,54.531,64.858,54.980,63.097,43.486,53.182,51.492,47.615,61.108,46.220,43.911,47.705,54.023,48.965,51.509,48.320,46.549,53.422,53.363,73.680,43.010,55.723,40.070,43.350,44.806,41.189,43.375,36.369,39.672,43.431,81.622,64.046,57.193,64.070,64.877,46.552,44.407,63.353,41.228,37.606,105.835,61.554,58.640,74.606,36.838,58.467,66.554,39.697,49.811,56.893,39.620,59.793,42.211,37.190,37.631,38.246,63.251,72.358,49.204,34.418,37.740,63.827,75.390,66.085,44.228,50.157,43.068,46.877,51.996,59.037,45.177,41.686,40.865,47.575,62.814,50.830,42.471,50.473,38.407,40.969,49.124,42.036,73.742,69.260,59.012,73.609,49.868,69.005,39.831,53.985,38.061,69.128,87.009,41.256,53.902,56.876,52.311,52.140,50.243,39.702,42.471,40.013,57.704,42.299,42.358,52.431,53.477,43.183,44.222,58.990,41.067,61.466,55.017,41.211,51.553,43.660,68.247,42.188,53.198,46.109,43.695,37.792,39.930,49.745,45.446,56.063,48.269,39.040,39.263
269,51.186,50.147,41.301,39.298,36.050,44.105,42.018,56.548,34.499,49.542,33.652,57.203,60.349,36.965,47.132,48.979,41.685,49.610,44.159,37.065,53.286,45.132,61.974,63.003,51.117,43.917,36.104,39.650,44.924,53.304,39.526,53.367,46.378,38.681,60.261,42.443,38.689,46.444,45.361,41.683,53.841,43.830,46.939,48.059,65.795,65.230,77.378,38.054,45.483,62.231,57.515,54.653,71.447,65.939,45.398,55.911,54.571,41.118,57.654,36.659,65.182,58.718,44.234,48.186,69.513,59.679,39.022,68.185,60.302,53.365,55.064,42.585,40.827,79.719,69.917,58.420,56.927,67.163,43.008,39.923,55.470,61.241,39.601,74.673,78.972,76.133,50.740,78.353,45.697,73.358,62.387,69.850,66.655,44.996,52.358,52.467,62.263,50.065,61.683,49.491,81.520,48.881,55.597,46.923,79.525,42.568,58.345,49.929,62.060,65.217,80.642,77.605,63.271,54.104,40.485,44.789,46.441,63.756,48.906,39.703,73.354,63.747,67.584,57.532,55.638,71.912,63.840,40.888,85.278,66.180,44.736,41.031,68.795,49.760,46.197,41.731,47.827,74.171,55.640,74.709,79.119,44.421,44.347,45.250,38.602,46.385,38.919,63.300,48.083,52.683,41.573,60.850,71.405,48.901,53.070,89.011,64.794,63.236,72.870,82.108,44.657,36.687,65.690,51.221,39.731,52.649,93.924,64.595,41.825,46.762,54.751,65.028,54.984,62.985,43.556,53.212,51.650,47.524,61.084,46.227,43.870,47.515,54.258,48.912,51.370,48.126,46.625,53.251,53.533,73.625,43.021,55.613,40.050,43.435,44.851,41.447,43.314,36.239,39.334,43.727,81.411,63.791,57.266,64.087,64.905,46.571,44.814,63.529,41.238,37.596,105.444,61.491,58.768,74.554,36.755,58.312,66.433,39.753,49.845,56.829,39.622,59.787,42.140,37.245,37.570,38.469,62.695,72.487,49.683,34.570,37.816,64.129,74.744,66.000,44.348,50.381,43.016,46.859,52.053,58.908,45.152,41.807,40.821,47.458,62.984,50.697,42.506,50.480,38.571,41.055,48.981,41.955,73.517,69.388,58.650,74.358,54.677,68.624,39.764,54.088,38.048,69.710,87.096,41.248,53.740,56.785,52.303,52.246,50.197,39.617,42.309,39.902,57.861,42.489,42.389,52.318,53.320,43.070,43.961,58.204,41.037,60.715,54.938,41.186,51.256,43.595,68.464,42.238,53.211,46.157,43.844,37.627,40.008,49.806,45.064,56.389,48.205,39.557,39.307
270,51.305,50.422,41.225,39.276,36.158,44.110,42.109,56.665,34.690,49.615,33.545,57.137,60.249,36.822,47.181,48.806,41.798,49.584,44.135,37.074,53.360,45.061,62.220,62.696,51.054,43.824,36.288,39.491,44.954,53.351,39.231,53.563,46.309,38.665,60.241,42.297,38.591,46.409,45.150,41.504,54.023,43.783,46.889,47.917,65.453,64.887,77.608,37.957,45.553,62.225,56.955,54.453,71.721,66.139,45.272,55.602,54.316,41.181,57.642,36.654,65.049,58.659,44.251,48.026,69.588,59.679,38.997,67.905,60.508,53.120,55.037,42.735,40.817,79.234,67.913,58.626,57.062,67.245,42.858,39.977,55.976,61.422,39.757,74.984,79.356,76.079,50.585,78.241,45.821,73.012,62.574,69.674,66.716,45.133,52.395,51.928,61.962,50.248,61.656,49.490,81.719,48.803,55.538,47.336,79.772,42.357,58.296,49.792,61.822,64.490,79.948,77.101,63.058,54.461,40.427,44.674,47.182,64.163,49.276,39.786,73.378,63.618,67.456,57.886,55.727,71.871,63.635,40.876,86.737,66.247,44.967,41.229,68.815,49.743,46.129,41.892,47.828,74.125,55.583,74.750,79.161,44.481,44.451,45.353,38.662,46.354,39.018,63.595,48.469,52.580,41.505,60.796,71.599,48.827,53.232,90.499,64.720,63.378,73.337,82.122,44.473,36.744,64.793,51.278,39.862,52.598,93.524,64.928,42.035,47.106,54.278,65.640,54.951,63.243,43.574,53.323,51.972,47.535,61.040,46.258,43.920,47.493,54.421,48.941,51.467,48.229,46.597,52.745,53.644,73.765,43.193,55.309,40.047,43.300,44.936,41.466,42.890,36.149,39.498,44.196,81.231,63.953,57.393,64.117,64.810,46.541,44.727,63.540,41.173,37.611,105.444,61.778,58.720,74.463,36.913,58.285,66.630,39.709,50.195,57.020,39.410,59.867,42.163,37.252,37.871,38.445,62.623,72.407,49.460,34.519,37.864,64.036,74.467,65.688,44.386,50.441,43.159,46.949,51.960,58.996,45.105,41.568,41.191,47.329,63.016,50.672,45.831,50.426,38.481,41.045,48.896,41.752,73.390,69.383,58.645,73.986,55.355,68.468,39.899,53.940,38.021,69.794,87.206,41.115,53.866,56.749,52.646,52.079,50.147,39.569,42.418,39.984,57.511,42.454,42.338,52.632,53.188,42.960,43.970,57.824,40.869,60.224,54.899,41.243,51.146,43.545,68.712,42.372,52.936,46.404,43.607,37.595,40.102,49.895,45.015,56.446,48.175,38.746,39.219
271,51.065,50.480,41.285,39.298,35.988,44.061,41.923,56.622,34.941,49.867,33.625,57.369,60.215,36.636,47.292,48.636,41.815,49.746,44.199,37.056,53.466,45.055,62.135,62.652,51.058,43.807,36.215,39.378,44.939,53.328,39.096,53.574,46.702,38.724,60.004,41.736,38.572,46.463,44.707,41.802,53.971,43.737,47.012,47.947,65.397,64.777,77.374,37.867,45.452,62.223,56.879,54.468,71.934,66.056,45.179,55.257,54.279,41.159,57.746,36.649,64.998,58.522,44.144,48.107,69.424,59.447,38.906,67.564,60.386,52.817,55.043,43.043,41.077,78.889,62.619,58.495,57.311,66.916,42.533,40.364,56.321,61.258,39.525,74.626,79.864,76.078,50.489,78.271,45.814,72.895,62.739,69.625,66.448,45.049,52.421,51.941,61.851,50.183,61.387,49.217,81.785,48.685,55.697,47.383,79.862,42.201,58.028,49.790,61.925,64.193,79.788,76.142,62.485,54.432,40.505,44.553,47.051,63.588,49.300,39.615,74.911,63.667,67.381,57.868,55.776,72.158,63.595,40.872,86.859,66.521,44.812,41.417,69.029,49.484,46.064,41.929,47.946,73.818,55.666,75.589,79.290,44.385,44.480,45.416,38.667,46.327,38.922,63.362,48.717,52.812,41.445,60.728,72.004,48.785,53.009,90.879,64.139,63.249,73.315,81.891,44.487,36.624,63.861,51.159,39.679,52.290,93.591,64.946,41.662,47.129,54.150,65.538,54.742,64.259,43.617,53.400,51.934,47.412,60.859,46.325,43.911,47.545,53.994,48.754,51.329,48.140,46.666,52.389,56.134,73.622,43.455,55.277,40.180,43.362,44.740,41.228,42.474,36.076,39.347,44.332,80.774,64.007,57.331,63.881,64.788,46.631,44.919,63.491,41.155,37.603,105.689,61.760,58.560,74.416,37.056,58.231,66.406,39.739,49.784,57.002,39.495,59.422,42.096,36.986,37.792,38.471,62.090,72.362,49.330,34.325,37.898,64.252,74.081,65.792,44.198,50.110,43.209,46.998,51.997,58.910,45.063,41.560,41.083,47.365,63.426,50.302,45.192,50.263,38.618,40.869,48.752,41.669,72.968,69.169,58.625,74.298,54.012,68.772,40.049,54.000,37.749,69.822,86.796,41.085,53.938,56.583,52.520,52.181,50.172,39.601,42.236,39.938,57.611,42.362,42.269,53.058,53.362,42.961,44.035,58.206,41.051,59.671,54.871,41.246,51.121,43.387,68.850,53.636,52.826,46.179,43.824,37.504,40.038,49.815,45.245,56.251,48.227,37.881,39.252
