 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216
15,80.111,46.949,145.492,183.628,57.277,76.081,92.773,88.708,104.456,144.102,90.235,92.401,195.561,75.785,81.341,138.464,106.507,55.922,75.377,149.551,126.271,88.737,113.045,140.356,70.087,83.149,52.076,183.472,103.467,70.945,56.778,100.963,88.044,75.374,69.289,83.838,126.070,74.490,78.292,105.562,60.371,60.635,79.362,90.155,168.799,98.399,110.315,147.229,54.743,187.164,86.027,87.606,108.858,78.389,51.057,71.263,138.093,83.352,70.205,53.797,120.281,124.353,67.765,59.110,65.078,73.392,96.528,97.255,156.350,72.009,102.710,79.451,56.549,100.684,59.963,58.023,51.619,85.283,65.469,54.479,80.767,92.203,105.722,67.942,73.039,103.461,75.481,76.334,116.929,66.584,201.241,87.720,76.331,77.678,58.609,118.535,77.001,57.087,78.497,90.042,48.510,124.884,90.885,77.959,60.192,63.155,130.773,80.558,97.165,55.826,115.780,84.286,71.665,82.160,81.626,89.499,71.317,72.734,128.780,116.235,71.012,59.958,78.925,62.211,58.569,51.860,140.691,85.306,60.841,86.736,78.636,85.250,87.678,102.327,147.888,73.578,75.541,85.233,43.410,69.572,75.412,94.242,65.557,177.017,69.118,72.636,60.957,133.933,118.399,78.104,66.540,49.837,51.449,67.545,56.856,135.194,64.572,108.162,78.587,81.297,61.221,67.238,67.304,76.005,70.397,83.630,106.215,52.290,69.769,74.735,109.554,57.266,74.955,113.430,62.727,129.668,89.034,88.272,102.079,114.086,52.054,81.690,137.734,61.236,78.885,79.693,86.924,121.364,72.094,60.123,143.655,67.496,78.654,68.597,78.817,62.365,75.136,101.521,92.498,97.141,71.373,48.359,67.581,90.715,42.967,65.830,74.885,88.834,76.073,53.900,99.813,132.536,80.215,89.727,55.879,73.762
16,76.631,46.977,150.811,184.173,56.276,76.008,92.693,87.680,104.622,141.743,86.683,94.006,194.485,74.927,78.693,160.593,107.799,56.591,74.963,146.405,121.883,84.219,112.213,145.536,69.095,85.514,51.288,187.384,102.298,71.639,58.299,104.079,85.277,75.300,67.500,83.153,126.467,109.997,76.667,105.670,63.266,61.481,85.863,88.199,166.879,96.149,108.761,146.020,54.404,187.411,86.032,85.889,107.299,78.106,51.416,68.630,138.313,83.697,70.558,52.749,115.483,124.031,68.407,59.071,63.758,72.445,89.158,96.559,158.339,71.021,101.641,77.801,55.618,99.875,59.992,58.073,52.690,90.874,66.286,56.003,79.777,92.135,103.001,67.152,73.098,102.570,75.608,77.263,115.130,66.817,204.820,86.008,63.728,77.451,58.653,113.486,76.912,56.432,83.563,90.128,44.688,123.834,91.765,82.309,59.618,63.341,129.833,75.957,96.018,55.219,111.822,81.912,71.947,83.954,81.195,88.843,72.837,71.623,128.296,116.506,67.175,59.029,79.093,59.059,58.411,52.646,140.584,84.935,59.773,82.249,76.939,83.530,87.105,101.674,147.808,72.098,75.799,85.125,43.448,68.784,74.057,91.842,64.772,176.576,66.335,69.200,60.026,119.584,118.818,77.062,69.087,49.428,49.913,66.615,57.238,132.954,63.443,107.485,76.999,81.314,64.098,66.679,65.987,75.638,69.273,81.495,107.539,51.230,70.390,74.368,96.095,57.425,75.393,110.949,62.762,131.364,92.358,88.809,101.351,114.384,52.367,81.422,137.400,59.416,79.229,78.407,86.442,121.010,98.735,61.675,142.167,66.240,78.041,67.650,78.509,61.809,75.264,101.592,93.131,97.718,72.452,47.795,69.324,90.854,42.960,65.896,84.798,87.777,73.371,53.005,101.501,132.695,77.514,91.143,55.301,74.342
17,78.165,49.588,151.054,184.128,56.527,75.157,93.920,87.902,105.974,140.272,86.368,94.059,193.917,76.473,77.622,175.791,106.892,58.565,76.450,143.725,118.074,82.280,111.392,143.163,69.249,88.072,51.708,185.986,103.490,72.682,58.273,98.777,84.826,75.292,66.872,84.595,126.217,123.057,76.430,106.340,61.179,61.495,83.597,88.466,165.087,94.216,107.222,145.595,55.942,187.552,85.454,86.517,128.914,74.108,51.298,69.987,138.120,84.425,70.358,53.695,108.797,126.786,68.491,59.592,63.817,73.648,88.899,96.524,158.041,71.895,102.026,78.501,56.265,99.899,63.996,77.719,50.896,88.180,70.708,56.259,81.077,90.084,107.992,68.021,74.269,101.126,76.950,77.656,106.429,67.370,208.263,85.870,52.233,78.650,59.710,113.407,77.637,56.729,82.991,89.649,43.898,122.355,91.682,76.155,60.077,63.755,130.474,73.626,96.132,54.706,111.594,81.238,68.045,73.289,82.127,96.431,77.850,71.740,128.484,98.361,67.095,56.410,79.459,61.640,58.883,52.699,140.596,85.222,60.583,138.226,77.550,83.533,85.404,101.493,147.247,72.651,77.067,85.746,43.718,69.252,75.902,100.262,65.022,176.076,64.887,67.067,59.934,111.570,119.408,78.501,68.276,49.137,52.133,67.273,58.740,127.808,63.746,107.751,77.077,81.260,64.935,66.668,65.405,75.540,70.195,84.980,107.572,53.664,70.543,75.712,84.839,57.992,75.037,109.058,61.811,128.666,90.492,90.153,101.343,113.208,53.144,81.221,137.305,59.636,81.929,77.883,89.593,123.241,124.980,61.959,142.517,67.142,77.703,68.551,77.337,61.106,76.680,104.678,94.337,99.537,71.641,48.695,75.412,89.125,43.146,66.998,83.472,88.168,72.049,51.942,101.774,132.572,75.096,91.084,55.783,71.785
18,78.072,48.469,142.814,184.961,56.222,75.197,92.027,87.027,104.788,140.875,83.970,93.289,195.328,75.772,76.035,168.639,95.623,60.809,75.974,144.137,118.702,80.672,113.070,143.314,69.195,92.330,51.159,184.415,103.268,73.184,55.134,101.873,85.642,75.626,65.729,83.586,127.201,90.054,75.320,104.836,59.530,60.741,81.332,87.778,166.082,100.675,106.404,143.516,55.226,188.425,85.572,86.178,129.473,74.349,50.287,69.063,136.877,83.007,71.063,53.856,106.101,127.388,67.831,60.387,64.372,74.278,94.328,96.092,156.963,70.709,104.227,78.311,56.183,99.676,111.090,64.916,50.710,88.402,69.613,55.927,81.162,90.747,103.928,67.983,73.752,105.329,76.388,77.392,95.968,66.596,209.957,87.321,53.126,79.243,59.456,115.495,78.063,60.018,81.349,88.762,43.526,121.374,89.746,73.451,59.411,63.453,130.947,69.690,95.714,55.295,112.237,80.860,66.249,76.393,82.764,91.592,81.618,71.567,129.328,103.247,66.018,54.854,78.188,60.331,59.687,50.906,139.036,84.896,59.865,145.186,76.538,83.390,84.943,101.900,147.875,72.580,76.308,85.467,43.059,69.246,75.493,97.595,64.345,175.482,64.190,65.221,59.095,118.336,118.047,77.936,72.890,48.418,48.708,64.834,58.507,148.729,63.779,108.547,76.206,81.283,66.535,66.813,64.737,75.333,70.724,88.305,106.303,48.699,70.681,77.108,77.127,57.470,74.146,106.343,61.712,124.011,90.324,88.785,97.190,113.019,52.236,81.184,135.771,58.632,79.040,78.052,88.956,123.618,123.941,56.241,144.190,66.743,76.801,65.738,77.195,60.641,76.056,103.919,94.024,114.979,72.678,47.865,71.584,91.738,42.678,65.928,77.994,88.633,70.133,51.488,101.401,131.879,79.199,90.033,56.332,74.301
19,79.643,47.783,151.080,185.287,60.046,75.370,91.687,87.573,103.305,140.807,85.814,95.865,194.434,75.166,74.545,160.288,93.384,59.589,75.675,145.204,114.936,79.868,113.917,144.242,69.108,90.512,51.224,184.566,102.824,71.886,61.488,103.679,84.942,76.626,74.051,82.864,126.956,80.532,75.576,104.337,59.132,60.503,81.559,88.324,167.020,97.454,106.739,159.730,55.688,187.927,88.960,85.633,126.243,72.918,51.577,69.749,136.564,84.481,71.107,54.194,110.236,131.159,67.964,60.672,65.086,74.813,92.216,95.878,156.462,71.099,106.286,77.786,56.618,100.042,137.866,67.656,50.661,90.113,73.789,55.895,81.636,92.084,101.999,67.847,74.435,102.573,77.195,77.278,96.729,67.235,214.822,86.268,56.198,79.784,59.773,114.809,78.890,59.538,80.276,90.774,43.040,121.377,92.360,91.167,60.444,63.886,131.033,72.091,97.388,58.613,115.468,79.194,66.393,79.484,82.343,91.778,88.473,72.485,127.400,109.538,65.795,55.399,77.661,60.644,59.041,52.010,137.659,85.760,60.307,123.863,77.699,83.822,83.166,102.391,147.673,73.045,74.661,85.179,43.565,68.285,76.312,94.878,64.996,175.172,64.442,63.946,57.886,121.503,117.702,80.404,70.629,49.329,47.468,64.576,58.191,142.480,63.893,107.949,76.533,81.593,70.451,66.881,64.955,76.425,69.791,104.457,106.226,52.499,70.896,77.259,72.419,60.413,75.070,103.900,61.483,116.847,88.605,89.008,93.445,114.035,53.255,79.542,134.869,57.678,79.880,77.193,86.367,122.392,111.113,56.537,142.379,67.886,77.171,63.795,77.047,60.358,74.699,103.332,93.695,102.795,71.559,48.431,74.288,90.618,42.190,66.414,83.194,88.101,71.248,51.756,100.390,132.241,78.386,90.563,55.999,75.871
20,77.665,48.088,151.959,185.323,59.118,75.797,92.640,87.140,104.037,139.542,87.202,93.182,193.415,74.273,74.442,149.732,107.966,58.899,75.037,145.293,117.117,79.810,112.936,142.697,68.881,88.462,51.589,185.612,103.360,71.212,61.579,108.190,86.326,76.883,71.685,83.350,125.153,76.536,74.616,105.187,58.445,59.882,81.019,88.358,168.927,95.681,106.777,161.689,55.645,187.813,88.572,88.953,123.725,75.180,51.197,69.687,139.651,84.056,70.811,54.881,111.760,130.651,70.156,59.928,65.229,75.727,90.821,97.228,158.997,71.183,105.864,77.864,56.743,100.657,139.144,66.677,50.634,92.149,73.033,55.408,83.932,92.156,104.768,68.665,73.847,103.228,78.351,79.301,100.443,66.120,213.634,85.022,61.796,78.276,59.842,113.193,79.210,58.602,79.680,92.253,42.908,121.286,92.064,117.147,59.992,64.142,130.504,69.084,96.953,64.385,119.577,81.404,66.745,79.378,81.457,91.679,89.428,73.688,126.565,103.688,66.301,57.936,78.173,61.076,60.264,51.808,140.319,85.740,60.645,104.710,77.195,87.342,80.308,101.767,147.499,72.744,74.958,85.106,43.724,68.874,74.824,93.045,64.177,175.112,106.318,63.328,57.097,118.375,117.234,81.936,69.990,49.343,48.537,64.727,57.647,141.035,63.744,108.268,76.550,81.704,72.628,66.479,64.084,76.704,69.140,98.109,106.800,51.493,71.362,77.462,68.846,59.472,74.863,122.125,61.746,114.688,93.232,88.159,108.058,112.985,52.578,78.164,135.283,56.920,78.849,77.385,88.466,121.779,99.274,59.111,140.845,67.693,77.730,61.175,76.663,60.147,74.812,101.304,95.781,99.569,73.827,48.961,77.439,88.467,42.572,66.871,97.710,87.957,72.601,51.549,100.562,132.978,76.122,88.891,55.279,75.772
21,74.950,47.311,149.203,185.529,57.563,75.339,91.213,86.304,102.252,139.170,86.187,91.840,193.295,74.187,72.996,143.641,118.627,57.876,74.446,143.124,116.516,79.561,112.012,141.872,69.212,86.117,52.038,188.344,104.043,70.896,57.619,114.258,88.069,76.431,66.223,85.257,123.016,75.556,73.860,106.114,105.811,62.345,81.294,86.828,168.382,93.888,106.198,162.345,55.145,187.743,87.578,121.964,121.849,75.312,50.820,68.861,137.521,85.226,70.485,54.510,114.311,129.414,70.068,60.233,64.573,75.365,85.884,96.967,157.588,69.623,103.461,77.209,56.022,101.539,122.078,64.278,51.609,93.206,71.687,54.837,84.602,93.131,100.895,69.068,73.510,102.277,77.210,79.361,93.398,65.441,206.741,85.125,55.265,78.245,59.406,103.049,79.371,56.068,79.055,90.833,41.584,120.825,90.244,101.405,59.766,64.030,129.282,66.138,96.620,61.682,113.051,80.366,66.847,73.340,83.091,92.034,82.358,71.952,128.142,99.855,66.202,55.482,78.746,59.846,58.510,50.006,139.271,86.432,60.052,92.765,76.403,84.943,77.611,102.334,146.454,71.623,74.336,84.613,42.691,69.369,74.767,89.683,63.615,175.257,92.800,63.089,58.254,113.944,115.488,81.888,75.350,48.336,48.244,65.240,56.981,146.186,64.091,107.077,76.560,82.007,69.901,65.587,63.311,76.293,68.251,84.214,104.681,49.767,70.519,76.115,64.715,56.445,72.972,114.898,61.675,114.807,89.227,87.762,102.740,111.984,51.562,77.617,134.893,55.485,77.113,76.572,88.877,119.823,88.843,56.823,141.092,65.740,77.034,60.788,75.746,60.435,74.692,101.352,96.999,96.100,71.615,48.823,70.951,92.962,42.049,65.796,93.734,87.348,72.340,52.634,99.755,131.777,73.282,88.414,55.153,72.656
22,75.282,47.587,150.983,185.753,57.180,75.696,90.760,87.180,102.709,140.314,84.756,91.784,194.426,75.117,73.017,140.441,104.814,56.971,75.046,145.654,119.404,82.002,112.725,142.215,69.028,85.197,51.834,185.729,104.111,71.889,56.986,109.717,86.439,76.625,63.643,86.007,122.545,76.653,73.954,106.283,145.525,63.228,80.986,88.124,168.289,95.320,104.475,163.307,55.997,187.123,86.415,127.826,120.615,80.569,51.127,68.440,136.481,84.425,70.388,53.763,116.201,128.360,69.199,60.449,65.932,75.132,94.642,96.334,158.123,70.334,103.927,79.727,56.168,102.673,100.025,73.251,51.090,92.036,76.898,54.638,85.540,103.901,104.699,69.743,72.930,104.749,76.573,82.444,86.555,65.299,199.110,84.695,53.017,77.216,59.980,101.551,78.823,55.357,79.065,90.651,41.331,120.879,91.232,89.931,59.417,65.187,132.054,67.223,96.929,62.440,113.998,80.841,66.779,85.809,82.345,93.457,83.829,72.426,126.268,108.602,67.717,58.851,78.099,60.808,58.362,50.079,140.196,85.796,61.146,86.174,76.591,84.152,78.119,103.228,147.028,71.993,73.188,85.055,43.252,70.471,74.493,88.344,63.411,175.100,83.265,63.537,57.146,114.586,116.421,79.818,70.275,48.965,48.913,66.505,57.812,130.545,64.921,108.091,76.298,82.671,72.230,66.194,63.449,77.150,68.677,79.284,103.735,49.290,71.547,76.615,127.485,56.425,73.707,109.445,63.303,113.418,91.956,88.165,98.556,111.614,52.460,78.811,135.571,55.706,77.444,78.698,91.456,120.101,81.511,59.276,143.178,66.481,76.983,58.625,74.929,60.186,73.660,102.065,97.140,95.601,71.116,48.319,71.308,92.145,42.254,65.710,103.857,87.746,73.574,53.122,99.638,132.723,72.604,89.097,56.105,74.591
23,76.030,45.728,149.813,184.849,56.472,74.205,89.820,85.686,101.465,142.197,81.040,88.493,194.739,74.388,71.764,137.206,97.969,55.721,75.072,148.217,121.710,83.766,111.621,143.435,68.717,85.634,51.090,183.927,103.208,71.259,54.784,105.057,86.991,75.821,62.183,85.522,123.122,74.821,74.400,104.948,113.766,60.679,80.303,87.042,169.006,93.352,103.351,161.670,55.046,186.797,85.311,119.862,118.797,76.829,51.417,68.190,135.912,82.997,70.792,53.777,119.641,126.913,67.660,60.568,65.632,75.011,98.619,96.785,157.449,69.075,101.048,80.065,55.861,102.360,84.509,68.427,51.010,92.636,82.515,54.370,86.393,98.760,100.917,68.605,73.807,103.261,78.796,80.908,93.671,64.690,192.511,85.357,56.308,76.415,59.607,103.125,77.602,57.420,77.202,90.161,40.392,119.980,94.644,81.849,59.244,64.258,131.061,65.981,96.659,60.975,113.326,81.089,67.112,73.003,83.331,91.807,77.480,71.945,126.323,108.079,65.951,55.407,77.846,61.262,58.519,49.810,139.636,85.195,61.505,82.363,78.648,83.386,76.726,103.041,146.169,71.263,72.219,84.842,43.373,70.542,74.930,86.399,63.542,174.791,74.672,63.561,56.134,118.961,115.512,80.299,69.819,48.855,47.133,65.422,57.832,132.558,64.786,111.441,75.644,81.395,72.605,65.550,63.017,76.234,68.210,83.397,102.877,49.240,69.995,75.686,119.101,56.922,73.389,105.686,61.669,111.662,90.670,87.551,93.942,113.091,52.478,77.539,133.776,54.358,75.805,82.458,90.914,118.521,75.870,60.342,141.132,65.426,113.777,55.582,74.456,60.819,73.115,100.035,95.462,95.070,70.167,48.912,76.690,92.338,42.265,65.041,99.390,87.449,71.682,52.174,101.059,132.731,72.468,87.695,55.353,70.688
24,78.980,46.265,152.461,186.612,57.166,74.583,91.113,86.298,101.839,140.614,80.946,89.667,197.681,75.695,72.255,135.891,91.931,55.178,75.496,149.785,123.428,86.263,111.967,147.673,70.208,90.050,51.870,184.586,104.039,71.525,53.522,111.779,84.962,77.971,60.686,85.524,124.247,74.391,75.174,105.184,83.364,60.777,80.225,87.436,171.071,94.773,129.206,157.436,55.642,187.165,141.601,109.813,116.953,73.624,51.349,68.398,136.856,83.669,71.518,53.466,117.533,126.771,66.901,60.782,66.257,75.652,98.837,98.172,156.177,70.230,103.019,79.105,56.432,102.293,76.323,68.372,51.122,94.259,91.348,54.842,86.916,99.448,101.735,69.624,73.867,100.930,76.651,81.992,99.666,63.810,187.544,85.692,54.690,76.946,59.784,104.178,77.523,57.537,78.701,89.973,41.396,119.665,93.981,77.541,59.491,64.456,131.552,67.173,100.163,56.817,115.133,81.575,67.934,73.217,83.822,92.539,77.432,71.575,126.548,100.657,66.430,58.178,78.459,60.460,57.788,49.242,139.670,84.907,62.565,80.864,78.327,84.534,77.346,101.145,146.762,71.834,71.506,84.737,42.879,70.240,74.577,84.861,63.491,174.499,71.437,63.626,55.730,121.255,116.380,82.107,69.018,49.780,46.383,64.364,55.896,125.387,64.720,110.972,76.333,81.518,70.400,66.916,64.911,77.016,68.477,97.915,104.021,50.168,70.564,75.779,102.460,60.712,74.047,103.810,62.354,111.769,92.201,88.431,91.912,112.179,53.158,77.180,134.827,54.954,75.065,81.731,110.809,118.659,72.893,59.746,143.138,66.019,96.135,55.178,74.254,60.724,73.539,100.894,96.527,95.977,70.283,52.105,70.968,99.263,42.423,67.328,91.854,89.774,71.788,52.794,100.774,133.088,72.165,87.484,56.294,71.793
25,77.104,46.197,150.861,187.173,56.123,74.102,90.087,86.155,100.827,139.302,80.121,90.845,198.135,75.182,72.203,135.757,86.646,54.756,74.214,149.691,123.697,86.284,147.206,146.678,69.861,87.980,50.994,179.489,103.675,72.158,54.199,113.077,84.695,78.645,62.237,84.510,124.233,73.707,75.153,103.789,69.641,58.971,80.041,86.500,177.218,93.059,136.968,153.719,54.731,186.616,183.890,101.681,113.859,74.651,51.397,68.673,135.347,81.948,70.802,52.880,117.893,124.687,65.934,60.556,65.846,74.277,94.767,96.683,155.248,70.094,103.732,78.755,55.953,103.897,69.871,65.790,50.721,93.197,87.979,53.810,86.233,94.580,106.259,67.525,73.670,101.155,74.639,83.287,100.488,63.372,182.307,86.561,51.598,76.627,59.710,105.904,77.292,57.314,77.884,88.690,40.983,119.334,89.924,73.682,59.400,63.880,130.456,71.888,99.255,55.270,111.523,80.459,67.901,91.743,82.359,93.358,71.970,72.631,125.197,98.256,65.825,54.765,77.755,60.678,57.776,50.971,138.833,84.828,62.223,79.743,77.111,84.513,77.396,99.602,146.164,70.790,71.857,83.900,42.528,69.723,73.637,83.442,63.654,174.202,67.641,63.735,57.854,130.522,115.942,80.455,78.304,50.678,45.150,76.356,55.745,168.119,64.302,108.801,89.892,82.405,67.078,65.752,74.573,75.707,68.400,108.014,104.074,49.499,69.698,74.730,88.779,63.593,73.522,103.981,61.347,109.335,89.727,87.109,94.827,110.887,52.013,76.667,133.669,55.012,71.182,82.039,103.902,118.256,112.726,59.602,140.029,64.897,86.471,54.701,74.485,60.352,74.041,100.261,94.953,97.015,69.052,52.218,71.122,102.239,42.254,67.158,81.488,89.253,70.253,51.947,99.772,131.913,71.181,92.285,55.768,69.876
26,74.565,47.477,145.658,188.066,59.953,75.424,90.273,87.339,102.870,138.392,82.136,92.950,198.396,75.448,72.336,133.944,83.989,55.292,74.052,152.538,128.388,88.801,158.695,146.143,70.328,85.846,51.447,179.037,104.425,76.616,57.063,109.991,84.730,79.616,68.256,85.102,124.208,76.159,76.110,105.206,66.897,104.892,81.062,84.930,176.934,93.538,140.937,151.640,54.654,186.622,187.436,96.557,112.256,69.979,51.673,69.243,135.774,82.341,70.921,53.572,108.637,124.307,65.689,61.375,64.663,75.540,89.796,99.742,155.205,70.489,103.357,78.764,55.312,103.591,68.067,70.652,50.695,88.139,90.433,53.380,87.235,90.877,102.607,68.093,73.656,108.018,73.558,87.104,99.688,131.932,178.797,85.348,57.950,75.944,60.588,110.347,77.486,58.024,76.717,90.009,41.357,119.964,92.747,73.678,59.345,63.214,129.873,68.030,101.198,55.674,115.642,80.762,68.431,72.210,81.540,93.172,71.857,73.019,125.863,94.384,66.458,60.320,78.405,60.383,57.784,52.265,139.194,84.466,61.501,78.621,77.052,84.804,76.292,100.547,146.066,71.301,71.218,84.362,43.527,69.535,74.846,83.579,63.770,174.291,67.047,70.283,62.922,128.399,115.211,78.718,74.299,49.748,45.108,94.321,56.677,146.438,64.208,108.977,142.556,84.011,65.207,66.137,77.000,76.366,68.469,105.587,103.237,49.679,70.403,74.710,107.451,62.182,73.857,101.811,60.926,107.337,91.393,88.274,94.298,111.179,52.554,76.144,134.749,55.094,71.728,80.642,101.304,118.732,122.837,59.859,142.316,65.835,81.538,54.547,74.314,60.099,75.708,99.784,93.806,95.305,69.595,48.486,68.380,101.228,43.640,68.061,77.237,90.421,69.694,51.716,100.102,133.327,69.960,89.839,56.660,69.632
27,76.800,48.489,147.385,188.950,58.905,76.088,89.673,88.786,102.595,138.980,80.946,93.221,202.191,75.787,72.360,134.504,90.600,56.974,72.878,158.137,129.090,91.487,186.645,145.755,70.224,83.432,51.589,179.348,104.153,85.742,56.794,107.072,84.216,78.049,69.408,84.003,123.158,74.996,75.377,103.809,63.959,77.819,81.573,84.702,170.990,94.576,129.817,150.258,55.618,187.042,184.929,92.900,109.767,72.077,51.527,68.384,135.720,83.146,70.672,54.292,107.721,123.494,65.703,62.059,64.875,76.423,90.839,99.196,155.506,69.842,104.241,76.972,54.832,102.210,67.252,78.687,52.086,88.695,91.291,54.031,87.413,89.784,104.210,67.925,73.798,106.243,72.789,82.466,97.917,115.776,176.650,84.101,59.845,76.167,60.685,113.937,79.176,57.928,76.626,90.066,41.167,119.578,88.902,77.945,60.688,64.387,128.851,69.573,100.532,56.675,109.909,80.748,68.699,86.372,81.384,91.107,70.632,73.417,126.723,97.190,66.248,60.573,77.354,59.984,57.023,51.107,138.238,84.269,62.098,78.151,76.839,84.309,76.669,102.170,145.935,71.574,70.679,84.490,42.594,68.661,74.585,82.288,63.564,174.890,65.799,68.158,64.325,125.730,115.082,78.179,72.279,48.927,44.460,93.884,56.904,152.689,64.355,108.591,151.478,85.428,64.372,65.272,73.416,75.295,68.392,102.001,104.788,51.515,69.215,75.454,134.009,63.083,72.905,102.160,60.918,106.377,87.773,87.418,93.345,111.013,52.833,76.577,134.015,55.572,70.558,81.699,99.260,118.738,111.512,55.373,138.805,67.359,79.836,54.156,73.905,59.832,76.501,101.592,95.755,97.880,69.208,48.453,72.548,106.491,44.021,67.661,77.435,89.304,69.160,51.040,100.156,133.504,72.896,88.408,55.549,71.139
28,74.722,47.888,143.049,187.845,57.176,76.719,88.987,89.959,102.737,138.403,80.659,90.569,201.463,76.230,71.961,134.011,110.534,58.970,73.148,159.767,131.758,92.192,183.733,143.332,69.446,84.880,51.418,187.199,103.751,85.826,65.902,103.476,85.038,75.676,75.245,84.193,121.525,73.830,74.562,103.795,62.886,65.655,81.785,85.282,170.230,94.261,115.131,148.541,55.677,186.536,176.299,90.592,108.011,72.158,51.284,68.116,135.539,82.902,70.350,53.956,108.365,123.797,67.404,60.798,64.121,74.904,83.268,97.656,161.772,72.606,104.702,77.292,55.131,100.410,66.489,68.823,52.127,86.677,83.214,53.997,89.005,88.654,103.628,66.891,73.175,106.668,72.997,81.431,112.184,99.237,176.375,83.860,68.532,74.613,61.174,110.518,78.150,58.757,76.929,90.020,45.167,119.822,88.194,75.228,60.013,63.777,129.062,71.168,99.123,55.426,110.416,80.839,67.446,73.020,80.922,89.551,71.502,71.663,125.820,98.381,66.415,57.235,77.472,59.222,57.440,51.342,138.401,84.046,60.519,77.922,76.782,84.779,75.015,102.388,145.870,71.300,69.834,85.306,42.903,69.119,74.211,81.723,64.226,175.150,67.314,65.771,63.139,115.323,115.177,76.305,69.353,48.744,45.312,87.644,56.518,135.968,63.819,110.047,142.709,85.129,61.222,65.338,70.414,74.872,68.366,91.795,103.639,50.120,69.308,75.004,113.849,59.264,74.307,101.290,60.977,103.715,89.137,87.642,90.684,111.706,53.088,76.576,134.498,54.647,68.919,80.880,95.466,117.817,102.434,56.982,138.305,129.889,79.350,54.419,73.994,61.458,75.492,101.039,96.073,97.604,70.069,48.750,73.361,112.856,43.136,66.814,80.555,89.302,69.636,51.195,99.497,133.466,71.176,88.747,56.040,73.407
